Date,UNITED KINGDOM MID VALUE Mid Cap
2010-09-21,654.294
2010-09-22,653.414
2010-09-23,655.091
2010-09-24,667.705
2010-09-27,666.882
2010-09-28,665.591
2010-09-29,666.546
2010-09-30,663.37
2010-10-01,668.238
2010-10-04,667.817
2010-10-05,681.969
2010-10-06,689.509
2010-10-07,695.699
2010-10-08,691.497
2010-10-11,692.894
2010-10-12,686.916
2010-10-13,702.197
2010-10-14,707.421
2010-10-15,697.872
2010-10-18,696.888
2010-10-19,687.463
2010-10-20,692.924
2010-10-21,690.134
2010-10-22,683.24
2010-10-25,684.944
2010-10-26,687.25
2010-10-27,677.73
2010-10-28,689.434
2010-10-29,692.385
2010-11-01,693.193
2010-11-02,695.295
2010-11-03,695.547
2010-11-04,717.406
2010-11-05,713.834
2010-11-08,709.97
2010-11-09,710.246
2010-11-10,700.106
2010-11-11,700.506
2010-11-12,699.607
2010-11-15,698.214
2010-11-16,677.214
2010-11-17,676.982
2010-11-18,684.778
2010-11-19,682.54
2010-11-22,672.284
2010-11-23,657.261
2010-11-24,657.526
2010-11-25,665.316
2010-11-26,655.179
2010-11-29,637.511
2010-11-30,631.375
2010-12-01,644.758
2010-12-02,659.934
2010-12-03,665.241
2010-12-06,660.768
2010-12-07,671.734
2010-12-08,669.05
2010-12-09,670.821
2010-12-10,673.651
2010-12-13,678.822
2010-12-14,677.449
2010-12-15,670.456
2010-12-16,671.1
2010-12-17,666.967
2010-12-20,670.635
2010-12-21,673.702
2010-12-22,672.885
2010-12-23,676.723
2010-12-24,681.452
2010-12-27,678.717
2010-12-28,678.386
2010-12-29,678.454
2010-12-30,673.903
2010-12-31,680.219
2011-01-03,671.943
2011-01-04,688.058
2011-01-05,683.863
2011-01-06,685.643
2011-01-07,687.706
2011-01-10,682.138
2011-01-11,687.669
2011-01-12,698.728
2011-01-13,707.858
2011-01-14,708.431
2011-01-17,708.174
2011-01-18,719.166
2011-01-19,715.792
2011-01-20,699.467
2011-01-21,705.333
2011-01-24,711.314
2011-01-25,701.123
2011-01-26,709.585
2011-01-27,716.093
2011-01-28,703.816
2011-01-31,705.525
2011-02-01,723.287
2011-02-02,722.366
2011-02-03,721.028
2011-02-04,726.467
2011-02-07,732.625
2011-02-08,736.131
2011-02-09,738.188
2011-02-10,732.155
2011-02-11,735.339
2011-02-14,732.423
2011-02-15,735.825
2011-02-16,741.791
2011-02-17,751.541
2011-02-18,755.969
2011-02-21,746.785
2011-02-22,740.688
2011-02-23,734.043
2011-02-24,724.413
2011-02-25,735.694
2011-02-28,748.096
2011-03-01,738.994
2011-03-02,738.599
2011-03-03,742.733
2011-03-04,750.494
2011-03-07,748.734
2011-03-08,746.003
2011-03-09,752.439
2011-03-10,727.786
2011-03-11,718.003
2011-03-14,717.236
2011-03-15,698.492
2011-03-16,685.367
2011-03-17,701.206
2011-03-18,705.999
2011-03-21,720.249
2011-03-22,723.156
2011-03-23,719.832
2011-03-24,726.198
2011-03-25,721.258
2011-03-28,717.023
2011-03-29,716.941
2011-03-30,723.935
2011-03-31,716.618
2011-04-01,727.864
2011-04-04,734.119
2011-04-05,741.714
2011-04-06,749.663
2011-04-07,740.549
2011-04-08,748.241
2011-04-11,749.002
2011-04-12,738.337
2011-04-13,742.222
2011-04-14,744.921
2011-04-15,747.781
2011-04-18,728.534
2011-04-19,736.73
2011-04-20,755.98
2011-04-21,765.447
2011-04-22,765.447
2011-04-25,760.85
2011-04-26,766.985
2011-04-27,777.41
2011-04-28,789.068
2011-04-29,790.608
2011-05-02,791.77
2011-05-03,783.905
2011-05-04,780.081
2011-05-05,769.877
2011-05-06,774.445
2011-05-09,761.599
2011-05-10,772.184
2011-05-11,779.364
2011-05-12,767.579
2011-05-13,764.235
2011-05-16,760.895
2011-05-17,753.162
2011-05-18,759.435
2011-05-19,767.118
2011-05-20,766.69
2011-05-23,747.864
2011-05-24,749.49
2011-05-25,755.834
2011-05-26,762.428
2011-05-27,778.324
2011-05-30,778.04
2011-05-31,785.296
2011-06-01,776.93
2011-06-02,764.124
2011-06-03,767.346
2011-06-06,765.68
2011-06-07,772.883
2011-06-08,760.131
2011-06-09,763.914
2011-06-10,745.929
2011-06-13,749.932
2011-06-14,760.183
2011-06-15,746.425
2011-06-16,733.55
2011-06-17,737.134
2011-06-20,731.589
2011-06-21,742.311
2011-06-22,740.524
2011-06-23,722.105
2011-06-24,719.172
2011-06-27,723.29
2011-06-28,731.587
2011-06-29,741.508
2011-06-30,751.606
2011-07-01,760.334
2011-07-04,764.199
2011-07-05,770.332
2011-07-06,761.193
2011-07-07,760.565
2011-07-08,760.182
2011-07-11,736.191
2011-07-12,731.643
2011-07-13,743.879
2011-07-14,738.834
2011-07-15,737.752
2011-07-18,716.315
2011-07-19,727.465
2011-07-20,734.879
2011-07-21,752.114
2011-07-22,755.697
2011-07-25,750.983
2011-07-26,752.128
2011-07-27,742.302
2011-07-28,740.025
2011-07-29,736.776
2011-08-01,721.604
2011-08-02,712.148
2011-08-03,706.672
2011-08-04,677.529
2011-08-05,662.398
2011-08-08,635.694
2011-08-09,645.404
2011-08-10,632.244
2011-08-11,657.356
2011-08-12,681.175
2011-08-15,689.824
2011-08-16,689.868
2011-08-17,691.108
2011-08-18,654.884
2011-08-19,653.091
2011-08-22,655.641
2011-08-23,658.737
2011-08-24,668.651
2011-08-25,649.158
2011-08-26,644.689
2011-08-29,651.742
2011-08-30,666.411
2011-08-31,678.612
2011-09-01,677.018
2011-09-02,662.264
2011-09-05,636.586
2011-09-06,631.682
2011-09-07,650.76
2011-09-08,657.85
2011-09-09,632.263
2011-09-12,617.055
2011-09-13,619.377
2011-09-14,623.208
2011-09-15,642.178
2011-09-16,648.138
2011-09-19,628.152
2011-09-20,642.848
2011-09-21,631.944
2011-09-22,592.955
2011-09-23,597.5
2011-09-26,611.398
2011-09-27,639.582
2011-09-28,625.69
2011-09-29,625.69
2011-09-30,610.398
2011-10-03,600.352
2011-10-04,579.054
2011-10-05,595.423
2011-10-06,621.706
2011-10-07,634.191
2011-10-10,646.812
2011-10-11,640.674
2011-10-12,656.676
2011-10-13,647.274
2011-10-14,657.141
2011-10-17,654.387
2011-10-18,641.154
2011-10-19,650.424
2011-10-20,633.513
2011-10-21,657.687
2011-10-24,669.18
2011-10-25,660.193
2011-10-26,657.503
2011-10-27,687.62
2011-10-28,689.726
2011-10-31,670.03
2011-11-01,636.119
2011-11-02,649.893
2011-11-03,658.163
2011-11-04,657.747
2011-11-07,653.955
2011-11-08,660.775
2011-11-09,641.098
2011-11-10,638.402
2011-11-11,665.015
2011-11-14,649.462
2011-11-15,644.805
2011-11-16,640.051
2011-11-17,628.831
2011-11-18,623.295
2011-11-21,600.099
2011-11-22,600.389
2011-11-23,585.691
2011-11-24,587.14
2011-11-25,588.006
2011-11-28,611.484
2011-11-29,618.624
2011-11-30,640.986
2011-12-01,636.907
2011-12-02,643.283
2011-12-05,647.605
2011-12-06,637.123
2011-12-07,636.919
2011-12-08,622.238
2011-12-09,626.426
2011-12-12,610.109
2011-12-13,610.188
2011-12-14,589.716
2011-12-15,605.95
2011-12-16,603.28
2011-12-19,600.379
2011-12-20,617.844
2011-12-21,612.181
2011-12-22,621.169
2011-12-23,624.547
2011-12-26,624.547
2011-12-27,625.666
2011-12-28,616.7
2011-12-29,620.387
2011-12-30,627.832
2012-01-02,627.832
2012-01-03,644.246
2012-01-04,637.73
2012-01-05,626.017
2012-01-06,621.8
2012-01-09,617.895
2012-01-10,633.916
2012-01-11,630.133
2012-01-12,636.783
2012-01-13,632.864
2012-01-16,636.59
2012-01-17,642.497
2012-01-18,644.949
2012-01-19,661.26
2012-01-20,671.116
2012-01-23,676.78
2012-01-24,670.461
2012-01-25,669.764
2012-01-26,683.147
2012-01-27,679.009
2012-01-30,667.377
2012-01-31,673.13
2012-02-01,690.874
2012-02-02,690.614
2012-02-03,705.126
2012-02-06,701.614
2012-02-07,704.323
2012-02-08,702.543
2012-02-09,705.789
2012-02-10,693.131
2012-02-13,702.396
2012-02-14,694.308
2012-02-15,697.23
2012-02-16,698.162
2012-02-17,708.516
2012-02-20,716.74
2012-02-21,707.555
2012-02-22,696.979
2012-02-23,700.937
2012-02-24,713.879
2012-02-27,711.275
2012-02-28,712.926
2012-02-29,714.666
2012-03-01,722.581
2012-03-02,719.45
2012-03-05,716.986
2012-03-06,693.652
2012-03-07,698.306
2012-03-08,714.714
2012-03-09,715.362
2012-03-12,714.244
2012-03-13,730.668
2012-03-14,737.191
2012-03-15,738.774
2012-03-16,751.971
2012-03-19,752.706
2012-03-20,744.672
2012-03-21,745.834
2012-03-22,737.695
2012-03-23,738.964
2012-03-26,748.916
2012-03-27,748.48
2012-03-28,734.491
2012-03-29,726.294
2012-03-30,736.642
2012-04-02,746.743
2012-04-03,737.96
2012-04-04,715.56
2012-04-05,715.514
2012-04-06,715.514
2012-04-09,716.825
2012-04-10,701.309
2012-04-11,710.681
2012-04-12,719.725
2012-04-13,706.733
2012-04-16,699.339
2012-04-17,714.199
2012-04-18,713.477
2012-04-19,714.772
2012-04-20,721.688
2012-04-23,705.257
2012-04-24,714.61
2012-04-25,717.378
2012-04-26,719.053
2012-04-27,732.205
2012-04-30,723.818
2012-05-01,730.798
2012-05-02,728.225
2012-05-03,727.443
2012-05-04,710.905
2012-05-07,711.916
2012-05-08,704.021
2012-05-09,699.47
2012-05-10,708.606
2012-05-11,716.141
2012-05-14,701.403
2012-05-15,693.45
2012-05-16,689.326
2012-05-17,675.377
2012-05-18,666.52
2012-05-21,670.353
2012-05-22,683.172
2012-05-23,665.001
2012-05-24,672.805
2012-05-25,671.213
2012-05-28,675.933
2012-05-29,678.13
2012-05-30,660.948
2012-05-31,656.446
2012-06-01,644.705
2012-06-04,646.638
2012-06-05,646.176
2012-06-06,670.211
2012-06-07,683.797
2012-06-08,677.092
2012-06-11,676.856
2012-06-12,677.299
2012-06-13,679.215
2012-06-14,679.447
2012-06-15,687.917
2012-06-18,691.674
2012-06-19,709.327
2012-06-20,721.529
2012-06-21,712.055
2012-06-22,696.444
2012-06-25,689.537
2012-06-26,689.275
2012-06-27,694.116
2012-06-28,691.374
2012-06-29,714.832
2012-07-02,722.07
2012-07-03,728.238
2012-07-04,721.459
2012-07-05,716.838
2012-07-06,711.403
2012-07-09,711.039
2012-07-10,716.838
2012-07-11,716.854
2012-07-12,705.557
2012-07-13,722.142
2012-07-16,732.012
2012-07-17,726.348
2012-07-18,733.263
2012-07-19,745.175
2012-07-20,730.461
2012-07-23,707.539
2012-07-24,705.402
2012-07-25,707.291
2012-07-26,730.065
2012-07-27,737.784
2012-07-30,744.411
2012-07-31,733.149
2012-08-01,736.783
2012-08-02,726.436
2012-08-03,748.712
2012-08-06,754.288
2012-08-07,760.937
2012-08-08,762.819
2012-08-09,760.82
2012-08-10,762.663
2012-08-13,761.827
2012-08-14,773.298
2012-08-15,774.532
2012-08-16,778.326
2012-08-17,778.325
2012-08-20,775.704
2012-08-21,785.407
2012-08-22,775.5
2012-08-23,774.751
2012-08-24,770.557
2012-08-27,769.801
2012-08-28,769.531
2012-08-29,768.521
2012-08-30,765.387
2012-08-31,770.063
2012-09-03,774.867
2012-09-04,766.107
2012-09-05,772.134
2012-09-06,790.093
2012-09-07,801.531
2012-09-10,802.225
2012-09-11,802.778
2012-09-12,808.283
2012-09-13,809.199
2012-09-14,832.231
2012-09-17,830.458
2012-09-18,822.993
2012-09-19,823.607
2012-09-20,818.361
2012-09-21,820.521
2012-09-24,813.476
2012-09-25,823.194
2012-09-26,804.304
2012-09-27,804.48
2012-09-28,797.852
2012-10-01,809.08
2012-10-02,808.51
2012-10-03,808.991
2012-10-04,816.278
2012-10-05,822.47
2012-10-08,806.663
2012-10-09,803.088
2012-10-10,800.999
2012-10-11,810.537
2012-10-12,809.472
2012-10-15,812.715
2012-10-16,827.544
2012-10-17,836.106
2012-10-18,836.327
2012-10-19,829.049
2012-10-22,826.565
2012-10-23,809.795
2012-10-24,814.88
2012-10-25,824.322
2012-10-26,820.028
2012-10-29,814.089
2012-10-30,820.951
2012-10-31,820.197
2012-11-01,834.609
2012-11-02,829.486
2012-11-05,821.472
2012-11-06,834.817
2012-11-07,822.614
2012-11-08,815.501
2012-11-09,808.251
2012-11-12,806.875
2012-11-13,810.852
2012-11-14,804.665
2012-11-15,797.452
2012-11-16,785.776
2012-11-19,804.718
2012-11-20,806.535
2012-11-21,808.986
2012-11-22,815.533
2012-11-23,823.446
2012-11-26,819.718
2012-11-27,823.802
2012-11-28,825.888
2012-11-29,840.418
2012-11-30,840.701
2012-12-03,846.504
2012-12-04,849.223
2012-12-05,851.263
2012-12-06,854.333
2012-12-07,853.929
2012-12-10,856.49
2012-12-11,859.831
2012-12-12,864.748
2012-12-13,867.153
2012-12-14,866.635
2012-12-17,870.936
2012-12-18,877.331
2012-12-19,888.054
2012-12-20,889.306
2012-12-21,880.501
2012-12-24,880.168
2012-12-25,880.168
2012-12-26,880.277
2012-12-27,881.004
2012-12-28,875.816
2012-12-31,877.525
2013-01-01,877.525
2013-01-02,896.591
2013-01-03,892.248
2013-01-04,887.65
2013-01-07,888.004
2013-01-08,882.151
2013-01-09,884.87
2013-01-10,892.749
2013-01-11,896.677
2013-01-14,891.386
2013-01-15,892.247
2013-01-16,884.07
2013-01-17,887.235
2013-01-18,878.71
2013-01-21,879.06
2013-01-22,879.69
2013-01-23,875.695
2013-01-24,881.351
2013-01-25,885.292
2013-01-28,879.556
2013-01-29,884.495
2013-01-30,885.061
2013-01-31,880.689
2013-02-01,881.254
2013-02-04,868.2
2013-02-05,867.392
2013-02-06,872.449
2013-02-07,869.692
2013-02-08,885.613
2013-02-11,879.544
2013-02-12,886.399
2013-02-13,886.191
2013-02-14,880.566
2013-02-15,879.363
2013-02-18,877.84
2013-02-19,886.063
2013-02-20,875.745
2013-02-21,863.686
2013-02-22,870.371
2013-02-25,857.736
2013-02-26,845.227
2013-02-27,851.095
2013-02-28,860.281
2013-03-01,857.909
2013-03-04,858.352
2013-03-05,875.629
2013-03-06,870.823
2013-03-07,869.857
2013-03-08,866.04
2013-03-11,861.729
2013-03-12,857.143
2013-03-13,858.234
2013-03-14,869.94
2013-03-15,870.728
2013-03-18,868.699
2013-03-19,862.418
2013-03-20,865.524
2013-03-21,862.277
2013-03-22,867.09
2013-03-25,856.004
2013-03-26,856.633
2013-03-27,848.876
2013-03-28,859.146
2013-03-29,859.146
2013-04-01,861.862
2013-04-02,865.263
2013-04-03,855.88
2013-04-04,849.264
2013-04-05,845.23
2013-04-08,845.101
2013-04-09,852.156
2013-04-10,872.252
2013-04-11,884.769
2013-04-12,882.252
2013-04-15,873.061
2013-04-16,869.457
2013-04-17,859.037
2013-04-18,857.857
2013-04-19,866.299
2013-04-22,867.529
2013-04-23,890.572
2013-04-24,900.323
2013-04-25,917.25
2013-04-26,918.082
2013-04-29,919.928
2013-04-30,916.231
2013-05-01,918.939
2013-05-02,919.077
2013-05-03,936.74
2013-05-06,934.483
2013-05-07,939.155
2013-05-08,953.928
2013-05-09,955.036
2013-05-10,948.298
2013-05-13,948.734
2013-05-14,954.552
2013-05-15,968.059
2013-05-16,974.418
2013-05-17,973.632
2013-05-20,973.929
2013-05-21,974.142
2013-05-22,972.416
2013-05-23,955.679
2013-05-24,955.404
2013-05-27,953.038
2013-05-28,959.439
2013-05-29,945.983
2013-05-30,961.386
2013-05-31,945.641
2013-06-03,945.569
2013-06-04,951.841
2013-06-05,937.94
2013-06-06,927.708
2013-06-07,945.684
2013-06-10,941.681
2013-06-11,928.044
2013-06-12,929.135
2013-06-13,929.359
2013-06-14,938.892
2013-06-17,944.274
2013-06-18,944.51
2013-06-19,942.588
2013-06-20,904.329
2013-06-21,889.506
2013-06-24,875.223
2013-06-25,887.242
2013-06-26,896.512
2013-06-27,895.137
2013-06-28,893.738
2013-07-01,914.995
2013-07-02,911.33
2013-07-03,913.237
2013-07-04,929.848
2013-07-05,917.145
2013-07-08,932.082
2013-07-09,934.326
2013-07-10,938.412
2013-07-11,959.148
2013-07-12,960.746
2013-07-15,965.458
2013-07-16,961.377
2013-07-17,966.276
2013-07-18,981.259
2013-07-19,984.298
2013-07-22,988.783
2013-07-23,984.661
2013-07-24,987.71
2013-07-25,977.206
2013-07-26,973.665
2013-07-29,974.667
2013-07-30,975.228
2013-07-31,975.596
2013-08-01,987.114
2013-08-02,990.084
2013-08-05,994.148
2013-08-06,991.085
2013-08-07,989.442
2013-08-08,992.738
2013-08-09,984.35
2013-08-12,977.737
2013-08-13,978.979
2013-08-14,982.37
2013-08-15,959.451
2013-08-16,967.626
2013-08-19,967.835
2013-08-20,965.455
2013-08-21,959.542
2013-08-22,958.236
2013-08-23,968.528
2013-08-26,967.597
2013-08-27,951.047
2013-08-28,945.902
2013-08-29,947.221
2013-08-30,935.459
2013-09-02,960.297
2013-09-03,948.554
2013-09-04,949.559
2013-09-05,959.221
2013-09-06,963.854
2013-09-09,976.846
2013-09-10,995.323
2013-09-11,997.698
2013-09-12,997.679
2013-09-13,1001.635
2013-09-16,1016.298
2013-09-17,1007.155
2013-09-18,1003.505
2013-09-19,1021.98
2013-09-20,1011.435
2013-09-23,1006.091
2013-09-24,1005.653
2013-09-25,1003.596
2013-09-26,1002.289
2013-09-27,1004.839
2013-09-30,1002.044
2013-10-01,1006.738
2013-10-02,1000.417
2013-10-03,998.439
2013-10-04,991.439
2013-10-07,986.9
2013-10-08,973.2
2013-10-09,962.131
2013-10-10,982.868
2013-10-11,991.044
2013-10-14,999.912
2013-10-15,1007.697
2013-10-16,1010.024
2013-10-17,1025.949
2013-10-18,1038.351
2013-10-21,1035.905
2013-10-22,1043.2
2013-10-23,1044.189
2013-10-24,1046.326
2013-10-25,1047.242
2013-10-28,1043.792
2013-10-29,1048.065
2013-10-30,1046.773
2013-10-31,1044.084
2013-11-01,1029.522
2013-11-04,1032.654
2013-11-05,1029.387
2013-11-06,1035.375
2013-11-07,1029.628
2013-11-08,1025.812
2013-11-11,1022.732
2013-11-12,1021.291
2013-11-13,1013.024
2013-11-14,1022.843
2013-11-15,1026.127
2013-11-18,1027.536
2013-11-19,1020.907
2013-11-20,1020.054
2013-11-21,1018.894
2013-11-22,1021.609
2013-11-25,1025.736
2013-11-26,1022.13
2013-11-27,1032.564
2013-11-28,1034.453
2013-11-29,1034.195
2013-12-02,1021.598
2013-12-03,1009.426
2013-12-04,1003.151
2013-12-05,1000.627
2013-12-06,1004.623
2013-12-09,1007.491
2013-12-10,1006.828
2013-12-11,1002.462
2013-12-12,990.502
2013-12-13,986.35
2013-12-16,998.344
2013-12-17,991.387
2013-12-18,1000.726
2013-12-19,1019.295
2013-12-20,1025.886
2013-12-23,1036.295
2013-12-24,1041.094
2013-12-25,1041.094
2013-12-26,1044.304
2013-12-27,1050.389
2013-12-30,1049.445
2013-12-31,1055.062
2014-01-01,1055.062
2014-01-02,1038.565
2014-01-03,1047.32
2014-01-06,1048.228
2014-01-07,1051.996
2014-01-08,1056.98
2014-01-09,1055.081
2014-01-10,1071.266
2014-01-13,1069.51
2014-01-14,1074.322
2014-01-15,1075.228
2014-01-16,1071.935
2014-01-17,1087.212
2014-01-20,1083.983
2014-01-21,1089.989
2014-01-22,1097.97
2014-01-23,1092.548
2014-01-24,1069.423
2014-01-27,1064.965
2014-01-28,1077.658
2014-01-29,1067.257
2014-01-30,1062.438
2014-01-31,1049.576
2014-02-03,1037.928
2014-02-04,1032.949
2014-02-05,1037.425
2014-02-06,1053.347
2014-02-07,1064.87
2014-02-10,1068.886
2014-02-11,1088.682
2014-02-12,1095.335
2014-02-13,1094.829
2014-02-14,1103.153
2014-02-17,1115.386
2014-02-18,1121.0
2014-02-19,1124.226
2014-02-20,1122.617
2014-02-21,1125.504
2014-02-24,1126.202
2014-02-25,1134.733
2014-02-26,1123.647
2014-02-27,1122.296
2014-02-28,1139.292
2014-03-03,1118.335
2014-03-04,1135.854
2014-03-05,1139.322
2014-03-06,1139.499
2014-03-07,1128.045
2014-03-10,1117.512
2014-03-11,1113.217
2014-03-12,1101.739
2014-03-13,1099.162
2014-03-14,1087.319
2014-03-17,1103.776
2014-03-18,1101.632
2014-03-19,1103.123
2014-03-20,1083.676
2014-03-21,1085.523
2014-03-24,1075.928
2014-03-25,1094.954
2014-03-26,1109.926
2014-03-27,1102.359
2014-03-28,1098.944
2014-03-31,1097.752
2014-04-01,1107.709
2014-04-02,1115.047
2014-04-03,1114.399
2014-04-04,1122.794
2014-04-07,1109.951
2014-04-08,1105.93
2014-04-09,1115.317
2014-04-10,1117.146
2014-04-11,1097.025
2014-04-14,1092.261
2014-04-15,1086.093
2014-04-16,1099.561
2014-04-17,1112.096
2014-04-18,1112.096
2014-04-21,1111.732
2014-04-22,1126.14
2014-04-23,1125.927
2014-04-24,1126.874
2014-04-25,1123.252
2014-04-28,1124.578
2014-04-29,1139.965
2014-04-30,1143.178
2014-05-01,1146.288
2014-05-02,1147.334
2014-05-05,1146.994
2014-05-06,1159.089
2014-05-07,1157.338
2014-05-08,1167.391
2014-05-09,1158.602
2014-05-12,1162.701
2014-05-13,1166.615
2014-05-14,1163.724
2014-05-15,1148.248
2014-05-16,1143.173
2014-05-19,1144.84
2014-05-20,1144.548
2014-05-21,1153.871
2014-05-22,1155.993
2014-05-23,1152.241
2014-05-26,1152.549
2014-05-27,1159.625
2014-05-28,1158.577
2014-05-29,1154.453
2014-05-30,1159.499
2014-06-02,1158.414
2014-06-03,1149.149
2014-06-04,1152.007
2014-06-05,1157.106
2014-06-06,1171.689
2014-06-09,1173.849
2014-06-10,1169.272
2014-06-11,1165.178
2014-06-12,1165.935
2014-06-13,1150.149
2014-06-16,1144.783
2014-06-17,1141.38
2014-06-18,1137.336
2014-06-19,1152.206
2014-06-20,1144.576
2014-06-23,1139.804
2014-06-24,1134.141
2014-06-25,1127.677
2014-06-26,1138.72
2014-06-27,1146.287
2014-06-30,1150.747
2014-07-01,1160.987
2014-07-02,1164.575
2014-07-03,1170.494
2014-07-04,1169.774
2014-07-07,1157.738
2014-07-08,1144.625
2014-07-09,1138.41
2014-07-10,1135.196
2014-07-11,1137.823
2014-07-14,1147.525
2014-07-15,1146.095
2014-07-16,1159.785
2014-07-17,1149.083
2014-07-18,1152.054
2014-07-21,1143.889
2014-07-22,1157.08
2014-07-23,1157.105
2014-07-24,1146.493
2014-07-25,1136.885
2014-07-28,1135.099
2014-07-29,1137.087
2014-07-30,1126.414
2014-07-31,1117.855
2014-08-01,1105.288
2014-08-04,1102.936
2014-08-05,1105.302
2014-08-06,1092.334
2014-08-07,1091.485
2014-08-08,1084.217
2014-08-11,1094.667
2014-08-12,1094.207
2014-08-13,1096.952
2014-08-14,1102.564
2014-08-15,1105.599
2014-08-18,1114.096
2014-08-19,1112.894
2014-08-20,1109.752
2014-08-21,1111.79
2014-08-22,1109.442
2014-08-25,1110.245
2014-08-26,1121.421
2014-08-27,1120.649
2014-08-28,1117.851
2014-08-29,1117.783
2014-09-01,1122.788
2014-09-02,1116.763
2014-09-03,1118.66
2014-09-04,1125.278
2014-09-05,1116.265
2014-09-08,1093.271
2014-09-09,1090.473
2014-09-10,1094.771
2014-09-11,1098.206
2014-09-12,1097.99
2014-09-15,1096.255
2014-09-16,1087.069
2014-09-17,1097.477
2014-09-18,1112.866
2014-09-19,1117.013
2014-09-22,1114.833
2014-09-23,1096.14
2014-09-24,1099.837
2014-09-25,1088.807
2014-09-26,1086.974
2014-09-29,1085.574
2014-09-30,1078.29
2014-10-01,1063.658
2014-10-02,1040.813
2014-10-03,1044.053
2014-10-06,1053.212
2014-10-07,1044.421
2014-10-08,1041.251
2014-10-09,1037.708
2014-10-10,1017.871
2014-10-13,1017.906
2014-10-14,1016.244
2014-10-15,997.688
2014-10-16,1010.137
2014-10-17,1032.463
2014-10-20,1033.861
2014-10-21,1056.159
2014-10-22,1060.11
2014-10-23,1059.849
2014-10-24,1061.403
2014-10-27,1062.593
2014-10-28,1072.604
2014-10-29,1079.284
2014-10-30,1075.916
2014-10-31,1086.562
2014-11-03,1075.321
2014-11-04,1078.739
2014-11-05,1093.401
2014-11-06,1093.573
2014-11-07,1080.737
2014-11-10,1091.632
2014-11-11,1103.483
2014-11-12,1093.907
2014-11-13,1092.129
2014-11-14,1090.864
2014-11-17,1096.038
2014-11-18,1105.397
2014-11-19,1107.084
2014-11-20,1107.569
2014-11-21,1110.979
2014-11-24,1114.493
2014-11-25,1115.497
2014-11-26,1120.59
2014-11-27,1123.719
2014-11-28,1122.885
2014-12-01,1119.476
2014-12-02,1124.597
2014-12-03,1127.024
2014-12-04,1122.38
2014-12-05,1128.127
2014-12-08,1120.201
2014-12-09,1101.614
2014-12-10,1101.01
2014-12-11,1097.019
2014-12-12,1076.175
2014-12-15,1056.509
2014-12-16,1083.65
2014-12-17,1074.044
2014-12-18,1097.928
2014-12-19,1110.806
2014-12-22,1119.588
2014-12-23,1117.112
2014-12-24,1118.193
2014-12-25,1118.193
2014-12-26,1119.056
2014-12-29,1117.578
2014-12-30,1106.19
2014-12-31,1113.294
2015-01-01,1113.294
2015-01-02,1095.194
2015-01-05,1066.073
2015-01-06,1052.083
2015-01-07,1054.544
2015-01-08,1076.058
2015-01-09,1072.754
2015-01-12,1077.323
2015-01-13,1095.696
2015-01-14,1079.227
2015-01-15,1094.176
2015-01-16,1095.764
2015-01-19,1108.707
2015-01-20,1117.53
2015-01-21,1124.739
2015-01-22,1135.317
2015-01-23,1137.739
2015-01-26,1143.22
2015-01-27,1149.379
2015-01-28,1153.755
2015-01-29,1148.936
2015-01-30,1130.749
2015-02-02,1133.143
2015-02-03,1148.82
2015-02-04,1153.963
2015-02-05,1169.905
2015-02-06,1163.973
2015-02-09,1146.694
2015-02-10,1158.676
2015-02-11,1157.63
2015-02-12,1168.178
2015-02-13,1171.132
2015-02-16,1168.97
2015-02-17,1168.806
2015-02-18,1175.3
2015-02-19,1184.592
2015-02-20,1180.145
2015-02-23,1193.693
2015-02-24,1195.971
2015-02-25,1199.648
2015-02-26,1198.682
2015-02-27,1201.888
2015-03-02,1200.671
2015-03-03,1194.15
2015-03-04,1186.083
2015-03-05,1203.428
2015-03-06,1181.44
2015-03-09,1175.487
2015-03-10,1150.252
2015-03-11,1144.953
2015-03-12,1148.43
2015-03-13,1138.403
2015-03-16,1156.768
2015-03-17,1151.992
2015-03-18,1163.995
2015-03-19,1179.02
2015-03-20,1199.278
2015-03-23,1199.369
2015-03-24,1200.776
2015-03-25,1195.761
2015-03-26,1171.216
2015-03-27,1170.311
2015-03-30,1170.389
2015-03-31,1163.767
2015-04-01,1163.226
2015-04-02,1173.336
2015-04-03,1173.336
2015-04-06,1185.007
2015-04-07,1193.32
2015-04-08,1195.343
2015-04-09,1194.982
2015-04-10,1199.219
2015-04-13,1189.268
2015-04-14,1202.694
2015-04-15,1202.836
2015-04-16,1207.79
2015-04-17,1199.104
2015-04-20,1197.855
2015-04-21,1203.51
2015-04-22,1204.257
2015-04-23,1208.265
2015-04-24,1218.976
2015-04-27,1224.296
2015-04-28,1226.406
2015-04-29,1225.965
2015-04-30,1224.465
2015-05-01,1201.412
2015-05-04,1196.623
2015-05-05,1195.56
2015-05-06,1195.06
2015-05-07,1189.76
2015-05-08,1244.911
2015-05-11,1255.34
2015-05-12,1246.233
2015-05-13,1260.012
2015-05-14,1270.966
2015-05-15,1281.081
2015-05-18,1276.61
2015-05-19,1283.461
2015-05-20,1282.079
2015-05-21,1293.261
2015-05-22,1281.103
2015-05-25,1281.103
2015-05-26,1256.691
2015-05-27,1262.219
2015-05-28,1261.294
2015-05-29,1244.501
2015-06-01,1236.431
2015-06-02,1238.009
2015-06-03,1239.738
2015-06-04,1237.455
2015-06-05,1211.699
2015-06-08,1210.534
